-262, -3, -0.20, 0.03, 0.5, -9, 4, 0.004, -1.3, -0.0006, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
99, -9, -0.20, -0.10, -0.1, -10, 15, 0.001, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
331, -1, -0.07, -0.06, -0.4, -10, 11, 0.009, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.021
363, 15, 0.08, 0.08, -0.4, -10, -3, 0.004, -0.4, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.023
-354, 18, 0.28, 0.19, 0.7, -9, -17, 0.002, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.021
-527, 1, 0.31, 0.06, 1.3, -9, -6, 0.000, 0.0, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.019
-515, -12, 0.24, -0.03, 1.7, -8, 9, -0.009, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-410, -34, -0.23, -0.01, 1.8, -8, 3, -0.018, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-213, -48, -0.57, -0.06, 0.7, -9, 9, -0.011, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-154, -52, -0.59, 0.13, -0.3, -10, -9, 0.005, -1.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
395, -49, 0.23, -0.11, -1.4, -11, 16, 0.020, -0.1, -0.0004, -0.0003, -0.0003, -0.0003, -0.0002, 0.0000, 0.0000, 0.0000, -0.0003, 0.021
-26, -13, 0.12, 0.13, 1.3, -9, -12, -0.012, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0001, 0.0000, -0.0007, 0.020
-129, -16, -0.03, 0.07, 1.4, -9, -5, -0.008, -0.5, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
383, -8, -0.08, -0.06, 0.3, -10, 10, 0.006, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.022
-501, 0, 0.03, 0.20, 0.6, -9, -19, -0.004, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
-612, -13, -0.03, -0.02, 0.6, -9, 7, -0.005, 1.4, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-514, -30, -0.10, -0.02, 0.5, -10, 7, -0.004, -0.7, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.014
-303, -40, -0.08, -0.32, 0.4, -10, 35, 0.005, 2.6, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.015
544, -33, 0.24, -0.22, 0.6, -9, 27, 0.010, 0.0, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.021
766, -17, 0.34, 0.22, 1.0, -9, -8, 0.005, -3.6, -0.0005, -0.0004, -0.0004, -0.0004, -0.0001, 0.0000, 0.0000, 0.0000, -0.0004, 0.022
-167, 10, -0.05, 0.22, 1.9, -8, -22, -0.012, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
123, -10, -0.06, -0.03, 0.6, -9, 6, 0.005, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.019
-314, -18, -0.09, 0.05, 0.7, -9, -3, 0.001, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
437, -13, -0.20, -0.04, -0.7, -11, 8, 0.001, 0.0, -0.0006, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
536, 1, -0.08, -0.02, -1.0, -11, 4, 0.009, 0.4, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.020
502, 16, 0.09, 0.08, -1.0, -11, -10, 0.010, 1.0, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.021
-420, 24, 0.18, 0.19, 0.5, -10, -18, -0.005, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-555, 14, 0.16, -0.11, 0.7, -9, 4, 0.000, 3.9, -0.0006, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
200, -17, -0.21, -0.07, 0.0, -10, 10, 0.005, 0.3, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.020
-244, -10, 0.10, 0.13, 0.2, -10, -11, -0.003, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-211, -26, 0.13, 0.00, 0.6, -9, 3, 0.001, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
319, -21, -0.19, -0.04, 0.4, -10, 8, -0.004, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
448, 1, -0.10, 0.01, -0.2, -10, 3, 0.004, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-119, 22, -0.05, 0.13, -0.6, -11, -11, 0.001, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-13, 13, 0.04, 0.03, 0.1, -10, 1, -0.008, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
-202, 6, -0.24, 0.09, -0.4, -10, -6, -0.006, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-233, 2, -0.26, -0.03, -0.7, -11, 2, 0.000, 1.7, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-218, 1, -0.26, 0.04, -0.8, -11, 4, 0.001, -0.4, -0.0005, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
135, 0, 0.20, 0.02, 0.2, -10, 2, -0.002, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
-232, -4, -0.19, 0.08, 0.6, -9, -6, -0.006, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
171, -10, -0.24, -0.09, -0.4, -10, 13, 0.000, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
64, 19, 0.32, 0.06, -0.2, -10, -4, 0.004, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.020
-301, 14, 0.12, 0.14, 0.7, -9, -13, -0.008, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-381, 0, -0.08, 0.03, 0.8, -9, -2, -0.010, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
-186, -12, -0.23, -0.10, 0.5, -10, 12, -0.007, 0.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-136, -13, -0.25, -0.09, 0.4, -10, 13, -0.006, 0.2, -0.0005, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
254, -10, 0.17, -0.08, 0.2, -10, 12, 0.012, -0.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.019
230, -2, 0.36, 0.07, 0.7, -9, -7, 0.009, 1.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.022
135, 3, 0.37, 0.34, 1.0, -9, -20, -0.009, -3.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
120, 4, -0.05, -0.04, 1.8, -8, 6, -0.013, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.020
-354, -1, -0.52, 0.15, 0.3, -10, -13, -0.006, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
-196, -16, -0.30, -0.12, -0.9, -11, 15, 0.014, 0.2, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.013
233, -16, 0.05, -0.21, -1.1, -11, 33, 0.022, -1.0, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.015
559, -6, 0.32, -0.15, -0.8, -11, 16, 0.017, 0.6, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.018
698, 10, 0.52, 0.05, -0.3, -10, -7, 0.012, -0.6, -0.0004, -0.0004, -0.0004, -0.0004, -0.0002, 0.0000, 0.0000, 0.0000, -0.0004, 0.019
583, 45, 0.50, 0.07, 1.7, -8, -7, -0.010, 0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
296, 65, 0.23, 0.14, 2.6, -7, -14, -0.012, -0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.021
144, 69, 0.10, 0.25, 2.8, -7, -22, -0.016, -1.8, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.022
-124, 69, -0.18, 0.23, 2.8, -7, -24, -0.025, -0.3, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
-464, 60, -0.27, 0.18, 2.3, -8, -17, 0.004, -0.5, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.018
-611, 27, -0.03, 0.04, 1.8, -8, -3, 0.007, -0.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.016
-145, -2, 0.00, -0.11, 1.8, -8, 14, -0.003, 0.0, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.020
-265, -8, -0.22, 0.14, 1.6, -8, -13, -0.009, -0.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.015
320, -15, -0.03, -0.18, 0.8, -9, 22, 0.010, 0.0, -0.0004, -0.0004, -0.0004, -0.0004, -0.0001, 0.0000, 0.0000, 0.0000, -0.0004, 0.018
466, -9, 0.05, 0.20, 0.8, -9, 8, 0.008, -5.4, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.019
331, 14, 0.14, 0.06, 1.2, -9, -5, 0.001, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.021
-209, 20, 0.12, 0.18, 1.6, -8, -18, -0.002, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
-335, -4, -0.21, 0.03, 1.5, -8, 0, -0.008, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.015
218, -11, -0.25, -0.15, 0.6, -9, 19, 0.001, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
344, -2, -0.25, 0.07, 0.2, -10, -12, 0.000, 0.1, -0.0005, -0.0006, -0.0006, -0.0006, 0.0001, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-357, 1, 0.12, 0.13, -0.1, -10, -11, 0.002, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-421, -10, 0.12, 0.02, 0.1, -10, 5, -0.002, 0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
10, -33, 0.05, -0.04, 0.7, -9, 7, -0.003, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
61, -30, -0.08, 0.03, 0.7, -9, 0, -0.006, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
281, -17, -0.46, -0.01, -0.8, -11, 5, -0.005, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
240, -4, -0.28, 0.09, -1.9, -12, -5, 0.010, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-145, 3, 0.50, 0.15, -1.1, -11, -9, 0.003, -0.5, -0.0007, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
-207, 1, 0.49, 0.09, -0.8, -11, -12, -0.005, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-248, -3, 0.46, -0.01, -0.5, -10, -1, -0.005, 1.5, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-236, -6, 0.42, -0.01, -0.2, -10, 2, -0.012, -0.2, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, -0.0002, 0.0000, -0.0008, 0.018
-163, -15, -0.22, 0.02, 0.2, -10, 2, -0.022, 0.0, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.016
377, -11, -0.32, -0.10, -1.6, -12, 16, 0.016, -0.4, -0.0004, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.020
-215, 15, 0.36, 0.19, 0.2, -10, -15, -0.015, -0.9, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.016
-118, 4, 0.03, -0.07, 0.7, -9, 11, -0.012, 0.2, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
-42, 3, -0.07, 0.04, 0.7, -9, 6, -0.012, -1.8, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, -0.0002, 0.0000, -0.0008, 0.018
10, 2, -0.40, 0.01, 0.3, -10, 3, -0.017, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
15, 2, -0.44, 0.01, 0.2, -10, 3, -0.016, 0.0, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
-211, -5, -0.51, 0.10, -2.1, -12, -6, 0.006, 0.0, -0.0006, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
7, -15, 0.44, -0.02, -2.4, -12, 8, 0.025, 0.0, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.018
110, -11, 0.68, 0.02, -0.4, -10, 2, -0.001, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.022
-518, -18, -0.05, 0.24, 1.1, -9, -27, -0.033, 0.5, -0.0010, -0.0011, -0.0011, -0.0011, 0.0001, 0.0000, 0.0000, 0.0000, -0.0011, 0.017
-664, -24, -0.21, 0.07, 1.0, -9, -23, -0.021, 1.5, -0.0007, -0.0008, -0.0008, -0.0009, 0.0001, 0.0000, 0.0002, 0.0000, -0.0009, 0.018
-635, -38, -0.19, 0.06, 0.8, -9, 3, 0.007, -2.4, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.015
-404, -56, 0.04, -0.12, 0.6, -9, 15, 0.012, -0.5, -0.0004, -0.0004, -0.0004, -0.0004, -0.0001, 0.0000, 0.0000, 0.0000, -0.0004, 0.016
-158, -64, 0.04, -0.10, 0.7, -9, 12, -0.005, 0.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.014
357, -61, -0.10, -0.18, 0.6, -9, 23, -0.006, 0.2, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
500, -43, -0.25, 0.05, 0.3, -10, 1, -0.007, -0.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
419, -27, -0.25, 0.09, -0.3, -10, -6, 0.001, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-162, -14, 0.11, 0.14, -0.9, -11, -11, 0.007, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.017
157, -19, 0.48, -0.06, 0.8, -9, 9, 0.004, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.019
-146, -12, -0.07, 0.09, 2.4, -8, -9, -0.012, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
67, -22, -0.50, -0.04, 0.1, -10, 8, 0.006, -0.2, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
153, -18, -0.29, 0.02, -0.8, -11, 4, 0.012, -0.1, -0.0004, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.021
-7, -15, -0.01, 0.16, -1.1, -11, -15, 0.016, 1.0, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.017
-17, -17, 0.34, -0.02, -0.7, -11, 3, 0.014, 0.5, -0.0004, -0.0004, -0.0004, -0.0004, -0.0001, 0.0000, 0.0000, 0.0000, -0.0004, 0.018
46, -15, 0.40, 0.02, 0.7, -9, 1, -0.002, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-116, -15, 0.25, 0.13, 1.4, -9, -15, -0.011, 0.7, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.015
-220, -19, 0.11, -0.24, 1.6, -8, 5, -0.015, 4.3, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.016
203, -19, -0.44, -0.10, 1.2, -9, 13, -0.018, 0.1, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
74, -11, -0.57, 0.17, -0.2, -10, -13, -0.001, -0.6, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
-132, -14, -0.31, 0.09, -1.8, -12, -5, 0.010, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-21, -18, 0.01, 0.05, 1.2, -9, -3, -0.011, 0.0, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
42, -18, -0.32, 0.00, 0.7, -9, 4, -0.011, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
40, -6, 0.30, 0.07, -0.6, -10, -4, 0.011, -0.1, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.019
-166, -9, 0.27, 0.09, 0.7, -9, -8, -0.005, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.018
-220, -13, 0.16, 0.06, 0.9, -9, -2, -0.015, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
-230, -17, 0.02, -0.05, 1.0, -9, 4, -0.014, 1.6, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.016
-57, -22, -0.24, -0.06, 0.8, -9, 9, -0.011, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
351, -8, -0.07, -0.03, -0.4, -10, 7, 0.005, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
393, 9, -0.02, 0.05, -0.5, -10, -1, 0.001, -0.3, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-239, 20, -0.13, 0.17, -0.6, -11, -15, -0.006, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
-79, 4, 0.22, -0.04, -0.6, -10, 8, 0.010, 0.0, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
-173, -5, -0.32, 0.07, -0.5, -10, -4, -0.012, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-252, -10, -0.31, 0.09, -1.0, -11, -7, 0.004, 0.3, -0.0005, -0.0006, -0.0006, -0.0006, 0.0001, 0.0000, 0.0001, 0.0000, -0.0006, 0.018
-326, -22, 0.05, 0.07, -1.3, -11, -4, 0.015, 0.0, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.016
-188, -32, 0.35, -0.06, -0.9, -11, 9, 0.012, 0.3, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.015
-41, -35, 0.49, -0.11, -0.4, -10, 17, 0.010, 0.3, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.017
157, -32, 0.52, -0.04, 0.8, -9, 7, -0.003, 0.3, -0.0006, -0.0005, -0.0005, -0.0005, -0.0001, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
158, -27, 0.31, 0.04, 1.5, -9, -5, -0.017, 0.8, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
83, -25, 0.11, 0.12, 1.7, -8, -13, -0.018, -0.5, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
-32, -24, -0.23, 0.06, 1.6, -8, -7, -0.019, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.016
-28, -25, -0.39, -0.10, 1.2, -9, 11, -0.012, 1.7, -0.0006, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.017
264, -17, -0.20, -0.04, 0.0, -10, 7, 0.007, -0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.018
347, 7, 0.09, 0.04, -0.3, -10, 1, 0.003, -0.2, -0.0006, -0.0006, -0.0006, -0.0006, -0.0002, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
-225, 18, 0.01, 0.10, 0.3, -10, -8, -0.002, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
350, 23, -0.02, -0.02, 0.2, -10, 5, 0.000, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.019
184, 42, -0.03, 0.10, 0.1, -10, -8, -0.002, 0.0, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.020
-279, 40, -0.07, 0.16, -0.1, -10, -15, -0.002, -0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
-214, 23, 0.06, -0.02, -0.2, -10, 6, 0.004, -0.2, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.016
-55, 19, 0.12, -0.07, 0.1, -10, 12, 0.003, -0.7, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.017
454, 59, -0.09, -0.01, 1.3, -9, 3, -0.008, -0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
372, 71, -0.28, 0.10, 1.0, -9, -14, -0.014, 1.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.022
-28, 78, -0.51, 0.25, 0.2, -10, -23, -0.011, 0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.021
-462, 69, -0.52, 0.23, -0.9, -11, -21, 0.004, -0.2, -0.0006, -0.0006, -0.0006, -0.0006, 0.0000, 0.0000, 0.0000, 0.0000, -0.0006, 0.017
-561, 50, -0.24, 0.04, -1.7, -12, 1, 0.018, -0.6, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.016
-291, 29, 0.43, -0.07, -1.5, -11, 12, 0.024, 0.0, -0.0003, -0.0003, -0.0003, -0.0003, -0.0002, 0.0000, 0.0000, 0.0000, -0.0003, 0.017
